Date	WSPD	WVHT	u10
2014-01-21 01:50:00	9.1	1.74	9.133030555063108
2014-01-21 02:50:00	9.0	1.74	9.032667581930546
2014-01-21 03:50:00	11.0	1.66	11.039927044581779
2014-01-21 04:50:00	9.4	1.56	9.434119474460793
2014-01-21 05:50:00	9.0	1.58	9.032667581930546
2014-01-21 06:50:00	7.2	1.62	7.2261340655444375
2014-01-21 07:50:00	8.2	1.6	8.229763796870053
2014-01-21 08:50:00	8.2	1.49	8.229763796870053
2014-01-21 09:50:00	6.7	1.29	6.72431919988163
2014-01-21 10:50:00	6.6	1.2	6.623956226749066
2014-01-21 11:50:00	6.8	1.22	6.824682173014191
2014-01-21 12:50:00	8.8	1.18	8.831941635665423
2014-01-21 13:50:00	7.3	1.14	7.326497038676998
2014-01-21 14:50:00	7.6	1.11	7.6275859580746825
2014-01-21 15:50:00	6.7	1.01	6.72431919988163
2014-01-21 16:50:00	7.8	0.96	7.828311904339807
2014-01-21 17:50:00	11.5	0.99	11.541741910244587
2014-01-21 18:50:00	13.2	1.21	13.247912453498133
2014-01-21 19:50:00	11.6	1.51	11.642104883377149
2014-01-21 20:50:00	11.4	1.6	11.441378937112026
2014-01-21 21:50:00	13.1	1.78	13.147549480365571
2014-01-21 22:50:00	14.0	1.89	14.050816238558626
2014-01-21 23:50:00	14.7	2.3	14.753357050486557
2014-01-22 00:50:00	13.8	2.31	13.850090292293505
2014-01-22 01:50:00	14.4	2.39	14.452268131088875
2014-01-22 02:50:00	14.1	2.44	14.15117921169119
2014-01-22 03:50:00	14.7	2.52	14.753357050486557
2014-01-22 04:50:00	14.1	2.33	14.15117921169119
2014-01-22 05:50:00	14.6	2.72	14.652994077353997
2014-01-22 06:50:00	14.9	2.77	14.954082996751682
2014-01-22 07:50:00	14.6	2.58	14.652994077353997
2014-01-22 08:50:00	15.6	2.59	15.656623808679614
2014-01-22 09:50:00	15.9	2.9	15.957712728077299
2014-01-22 10:50:00	16.2	3.08	16.258801647474982
2014-01-22 11:50:00	16.6	3.07	16.660253540005233
2014-01-22 12:50:00	15.9	3.11	15.957712728077299
2014-01-22 13:50:00	14.4	2.91	14.452268131088875
2014-01-22 14:50:00	13.4	2.81	13.44863839976326
2014-01-22 15:50:00	12.0	2.68	12.043556775907396
2014-01-22 16:50:00	11.0	2.6	11.039927044581779
2014-01-22 17:50:00	10.5	2.34	10.53811217891897
2014-01-22 18:50:00	10.2	2.28	10.237023259521285
2014-01-22 19:50:00	10.7	2.24	10.738838125184092
2014-01-22 20:50:00	10.8	2.19	10.839201098316655
2014-01-22 21:50:00	10.3	2.15	10.337386232653849
2014-01-22 22:50:00	9.7	2.19	9.735208393858477
2014-01-22 23:50:00	9.2	2.02	9.233393528195668
2014-01-23 00:50:00	9.1	2.08	9.133030555063108
2014-01-23 01:50:00	7.5	1.9	7.527222984942123
2014-01-23 02:50:00	9.3	1.79	9.333756501328232
2014-01-23 03:50:00	9.4	1.86	9.434119474460793
2014-01-23 04:50:00	9.3	1.59	9.333756501328232
2014-01-23 05:50:00	9.7	1.77	9.735208393858477
2014-01-23 06:50:00	9.4	1.77	9.434119474460793
2014-01-23 07:50:00	8.3	1.61	8.330126770002616
2014-01-23 09:50:00	7.5	1.43	7.527222984942123
2014-01-23 10:50:00	6.6	1.58	6.623956226749066
2014-01-23 11:50:00	7.2	1.33	7.2261340655444375
2014-01-23 12:50:00	7.3	1.26	7.326497038676998
2014-01-23 13:50:00	7.0	1.26	7.025408119279313
2014-01-23 14:50:00	6.1	1.19	6.122141361086259
2014-01-23 15:50:00	6.8	1.2	6.824682173014191
2014-01-23 16:50:00	7.6	1.15	7.6275859580746825
2014-01-23 17:50:00	9.1	1.06	9.133030555063108
2014-01-23 18:50:00	10.9	1.18	10.939564071449217
2014-01-23 19:50:00	11.0	1.33	11.039927044581779
2014-01-23 20:50:00	10.5	1.49	10.53811217891897
2014-01-23 21:50:00	10.7	1.53	10.738838125184092
2014-01-23 22:50:00	11.6	1.54	11.642104883377149
2014-01-23 23:50:00	12.1	1.73	12.143919749039956
2014-01-24 00:50:00	13.9	1.67	13.950453265426066
2014-01-24 01:50:00	13.6	1.77	13.649364346028381
2014-01-24 02:50:00	11.7	1.84	11.742467856509709
2014-01-24 03:50:00	10.2	1.76	10.237023259521285
2014-01-24 04:50:00	10.5	1.67	10.53811217891897
2014-01-24 05:50:00	11.0	1.54	11.039927044581779
2014-01-24 06:50:00	11.9	1.73	11.943193802774834
2014-01-24 07:50:00	12.1	1.64	12.143919749039956
2014-01-24 08:50:00	11.2	1.55	11.240652990846902
2014-01-24 09:50:00	10.1	1.67	10.136660286388723
2014-01-24 10:50:00	9.6	1.55	9.634845420725915
2014-01-24 11:50:00	9.5	1.51	9.534482447593355
2014-01-24 12:50:00	8.9	1.42	8.932304608797985
2014-01-24 13:50:00	9.6	1.29	9.634845420725915
2014-01-24 14:50:00	10.1	1.33	10.136660286388723
2014-01-24 15:50:00	9.4	1.29	9.434119474460793
2014-01-24 16:50:00	8.4	1.22	8.430489743135176
2014-01-24 17:50:00	9.5	1.23	9.534482447593355
2014-01-24 18:50:00	7.9	1.1	7.928674877472369
2014-01-24 19:50:00	6.3	1.12	6.322867307351383
2014-01-24 20:50:00	6.2	0.94	6.22250433421882
2014-01-24 21:50:00	6.8	0.96	6.824682173014191
2014-01-24 22:50:00	7.9	0.96	7.928674877472369
2014-01-24 23:50:00	8.1	1.01	8.129400823737491
2014-01-25 00:50:00	9.1	1.01	9.133030555063108
2014-01-25 01:50:00	9.1	1.1	9.133030555063108
2014-01-25 02:50:00	10.2	1.33	10.237023259521285
2014-01-25 03:50:00	11.4	1.44	11.441378937112026
2014-01-25 04:50:00	11.5	1.79	11.541741910244587
2014-01-25 05:50:00	10.7	1.9	10.738838125184092
2014-01-25 06:50:00	11.5	2.12	11.541741910244587
2014-01-25 07:50:00	12.9	2.4	12.94682353410045
2014-01-25 08:50:00	12.9	2.25	12.94682353410045
2014-01-25 09:50:00	14.9	2.55	14.954082996751682
2014-01-25 10:50:00	13.7	3.01	13.749727319160941
2014-01-25 11:50:00	15.6	3.2	15.656623808679614
2014-01-25 12:50:00	16.2	3.69	16.258801647474982
2014-01-25 13:50:00	16.9	4.14	16.96134245940291
2014-01-25 14:50:00	16.3	4.39	16.359164620607544
2014-01-25 15:50:00	17.2	4.63	17.2624313788006
2014-01-25 16:50:00	17.0	4.47	17.061705432535476
2014-01-25 17:50:00	16.3	4.78	16.359164620607544
2014-01-25 18:50:00	16.8	5.19	16.860979486270352
2014-01-25 19:50:00	15.2	5.27	15.255171916149365
2014-01-25 20:50:00	15.2	5.16	15.255171916149365
2014-01-25 21:50:00	12.4	4.86	12.44500866843764
2014-01-25 22:50:00	13.5	4.49	13.54900137289582
2014-01-25 23:50:00	15.1	4.69	15.154808943016805
2014-01-26 00:50:00	14.4	4.47	14.452268131088875
2014-01-26 01:50:00	12.5	3.79	12.545371641570203
2014-01-26 02:50:00	14.3	4.03	14.351905157956313
2014-01-26 03:50:00	13.3	3.5	13.348275426630696
2014-01-26 04:50:00	14.2	3.58	14.25154218482375
2014-01-26 05:50:00	14.1	3.78	14.15117921169119
2014-01-26 06:50:00	14.7	3.64	14.753357050486557
2014-01-26 07:50:00	16.1	3.22	16.158438674342424
2014-01-26 08:50:00	14.9	3.24	14.954082996751682
2014-01-26 09:50:00	15.3	3.26	15.355534889281929
2014-01-26 10:50:00	15.0	3.2	15.054445969884245
2014-01-26 11:50:00	15.2	3.1	15.255171916149365
2014-01-26 12:50:00	13.2	2.98	13.247912453498133
2014-01-26 13:50:00	12.2	3.07	12.244282722172517
2014-01-26 14:50:00	11.8	3.06	11.842830829642272
2014-01-26 15:50:00	11.8	2.83	11.842830829642272
2014-01-26 16:50:00	11.7	2.59	11.742467856509709
2014-01-26 17:50:00	8.6	2.72	8.6312156894003
2014-01-26 18:50:00	9.3	2.47	9.333756501328232
2014-01-26 19:50:00	11.2	2.5	11.240652990846902
2014-01-26 20:50:00	11.4	2.37	11.441378937112026
2014-01-26 21:50:00	10.0	2.26	10.036297313256162
2014-01-26 22:50:00	9.8	2.31	9.83557136699104
2014-01-26 23:50:00	8.9	2.18	8.932304608797985
2014-01-27 00:50:00	11.0	2.19	11.039927044581779
2014-01-27 01:50:00	11.1	2.22	11.140290017714339
2014-01-27 02:50:00	10.0	2.18	10.036297313256162
2014-01-27 03:50:00	9.9	2.21	9.935934340123602
2014-01-27 04:50:00	10.4	2.05	10.437749205786409
2014-01-27 05:50:00	9.9	2.33	9.935934340123602
2014-01-27 06:50:00	9.9	2.26	9.935934340123602
2014-01-27 07:50:00	9.6	2.4	9.634845420725915
2014-01-27 08:50:00	9.3	2.16	9.333756501328232
2014-01-27 09:50:00	10.0	2.27	10.036297313256162
2014-01-27 10:50:00	8.9	2.26	8.932304608797985
2014-01-27 11:50:00	8.7	2.17	8.731578662532861
2014-01-27 12:50:00	8.4	1.97	8.430489743135176
2014-01-27 13:50:00	9.5	2.1	9.534482447593355
2014-01-27 14:50:00	10.9	2.19	10.939564071449217
2014-01-27 15:50:00	10.5	2.23	10.53811217891897
2014-01-27 16:50:00	12.5	2.36	12.545371641570203
2014-01-27 17:50:00	11.6	2.44	11.642104883377149
2014-01-27 18:50:00	10.8	2.45	10.839201098316655
2014-01-27 19:50:00	11.1	2.53	11.140290017714339
2014-01-27 20:50:00	10.3	2.53	10.337386232653849
2014-01-27 21:50:00	11.6	2.2	11.642104883377149
2014-01-27 22:50:00	13.4	2.13	13.44863839976326
2014-01-27 23:50:00	12.4	2.14	12.44500866843764
2014-01-28 00:50:00	11.3	2.19	11.341015963979464
2014-01-28 01:50:00	9.5	1.95	9.534482447593355
2014-01-28 02:50:00	11.0	1.82	11.039927044581779
2014-01-28 03:50:00	10.8	1.78	10.839201098316655
2014-01-28 04:50:00	10.0	1.67	10.036297313256162
2014-01-28 05:50:00	10.5	1.61	10.53811217891897
2014-01-28 06:50:00	10.1	1.61	10.136660286388723
2014-01-28 07:50:00	11.6	1.43	11.642104883377149
2014-01-28 08:50:00	11.9	1.58	11.943193802774834
2014-01-28 09:50:00	11.3	1.6	11.341015963979464
2014-01-28 10:50:00	11.6	1.46	11.642104883377149
2014-01-28 11:50:00	10.5	1.44	10.53811217891897
2014-01-28 12:50:00	10.4	1.44	10.437749205786409
2014-01-28 13:50:00	10.0	1.41	10.036297313256162
2014-01-28 14:50:00	8.3	1.31	8.330126770002616
2014-01-28 15:50:00	7.1	1.09	7.125771092411875
2014-01-28 16:50:00	6.0	1.02	6.021778387953698
2014-01-28 17:50:00	3.9	0.93	3.9141559521699034
2014-01-28 18:50:00	3.4	0.84	3.4123410865070953
2014-01-28 19:50:00	3.2	0.71	3.2116151402419724
2014-01-28 20:50:00	2.6	0.65	2.609437301446602
2014-01-28 21:50:00	2.7	0.6	2.709800274579164
2014-01-28 22:50:00	3.0	0.57	3.010889193976849
2014-01-28 23:50:00	1.5	0.54	1.5054445969884245
2014-01-29 00:50:00	2.1	0.48	2.107622435783794
2014-01-29 01:50:00	1.0	0.51	1.0036297313256162
2014-01-29 02:50:00	1.5	0.47	1.5054445969884245
2014-01-29 04:50:00	1.9	0.49	1.9068964895186706
2014-01-29 05:50:00	3.3	0.48	3.311978113374533
2014-01-29 06:50:00	6.7	0.47	6.72431919988163
2014-01-29 07:50:00	6.2	0.52	6.22250433421882
2014-01-29 08:50:00	6.7	0.57	6.72431919988163
2014-01-29 09:50:00	7.2	0.66	7.2261340655444375
2014-01-29 10:50:00	6.4	0.73	6.423230280483945
2014-01-29 11:50:00	7.3	0.75	7.326497038676998
2014-01-29 12:50:00	6.7	0.71	6.72431919988163
2014-01-29 13:50:00	7.5	0.67	7.527222984942123
2014-01-29 14:50:00	6.7	0.71	6.72431919988163
2014-01-29 15:50:00	6.4	0.65	6.423230280483945
2014-01-29 16:50:00	6.7	0.62	6.72431919988163
2014-01-29 17:50:00	7.1	0.7	7.125771092411875
2014-01-29 18:50:00	7.1	0.71	7.125771092411875
2014-01-29 19:50:00	7.5	0.76	7.527222984942123
2014-01-29 20:50:00	8.8	0.8	8.831941635665423
2014-01-29 21:50:00	9.8	1.0	9.83557136699104
2014-01-29 22:50:00	10.5	1.24	10.53811217891897
2014-01-29 23:50:00	9.7	1.36	9.735208393858477
2014-01-30 00:50:00	10.1	1.41	10.136660286388723
2014-01-30 01:50:00	11.6	1.62	11.642104883377149
2014-01-30 02:50:00	11.8	1.77	11.842830829642272
2014-01-30 03:50:00	10.9	1.76	10.939564071449217
2014-01-30 04:50:00	10.3	1.79	10.337386232653849
2014-01-30 05:50:00	9.3	1.46	9.333756501328232
2014-01-30 06:50:00	8.3	1.33	8.330126770002616
2014-01-30 07:50:00	7.3	1.29	7.326497038676998
2014-01-30 08:50:00	6.2	1.16	6.22250433421882
2014-01-30 09:50:00	4.6	1.04	4.616696764097834
2014-01-30 10:50:00	3.1	0.96	3.11125216710941
2014-01-30 11:50:00	2.5	0.93	2.5090743283140404
2014-01-30 12:50:00	3.1	0.95	3.11125216710941
2014-01-30 13:50:00	2.6	0.86	2.609437301446602
2014-01-30 14:50:00	2.5	0.8	2.5090743283140404
2014-01-30 15:50:00	0.8	0.82	0.8029037850604931
2014-01-30 16:50:00	0.3	0.84	0.30108891939768484
2014-01-30 17:50:00	1.6	0.8	1.6058075701209862
2014-01-30 18:50:00	4.0	0.74	4.014518925302465
2014-01-30 19:50:00	3.2	0.7	3.2116151402419724
2014-01-30 20:50:00	4.1	0.72	4.114881898435026
2014-01-30 21:50:00	4.6	0.76	4.616696764097834
2014-01-30 22:50:00	4.1	0.85	4.114881898435026
2014-01-30 23:50:00	4.9	0.81	4.91778568349552
2014-01-31 00:50:00	5.1	0.86	5.118511629760643
2014-01-31 01:50:00	5.9	0.83	5.921415414821136
2014-01-31 02:50:00	4.7	0.81	4.717059737230397
2014-01-31 03:50:00	6.2	0.8	6.22250433421882
2014-01-31 04:50:00	6.5	0.83	6.5235932536165055
2014-01-31 05:50:00	8.3	1.06	8.330126770002616
2014-01-31 06:50:00	8.2	1.11	8.229763796870053
2014-01-31 07:50:00	8.1	1.28	8.129400823737491
2014-01-31 08:50:00	6.5	1.24	6.5235932536165055
2014-01-31 09:50:00	8.4	1.3	8.430489743135176
2014-01-31 10:50:00	7.8	1.12	7.828311904339807
2014-01-31 11:50:00	7.6	1.11	7.6275859580746825
2014-01-31 12:50:00	7.8	1.08	7.828311904339807
2014-01-31 13:50:00	7.3	1.1	7.326497038676998
2014-01-31 14:50:00	10.7	1.15	10.738838125184092
2014-01-31 15:50:00	10.1	1.34	10.136660286388723
2014-01-31 16:50:00	9.1	1.43	9.133030555063108
2014-01-31 17:50:00	8.0	1.45	8.02903785060493
2014-01-31 18:50:00	7.2	1.26	7.2261340655444375
2014-01-31 19:50:00	7.7	1.23	7.727948931207245
2014-01-31 20:50:00	6.6	1.14	6.623956226749066
2014-01-31 21:50:00	6.5	0.98	6.5235932536165055
2014-01-31 22:50:00	5.6	1.02	5.620326495423451
2014-01-31 23:50:00	7.0	1.01	7.025408119279313
2014-02-01 00:50:00	5.7	0.93	5.720689468556013
2014-02-01 01:50:00	5.8	0.93	5.8210524416885745
2014-02-01 02:50:00	5.4	0.87	5.419600549158328
2014-02-01 03:50:00	4.9	0.83	4.91778568349552
2014-02-01 04:50:00	4.7	0.81	4.717059737230397
2014-02-01 05:50:00	3.3	0.82	3.311978113374533
2014-02-01 06:50:00	4.4	0.84	4.4159708178327115
2014-02-01 07:50:00	4.2	0.78	4.215244871567588
2014-02-01 08:50:00	3.6	0.76	3.6130670327722187
2014-02-01 10:50:00	1.0	0.77	1.0036297313256162
2014-02-01 11:50:00	2.4	0.79	2.4087113551814787
2014-02-01 12:50:00	1.7	0.76	1.7061705432535477
2014-02-01 13:50:00	1.0	0.77	1.0036297313256162
2014-02-01 14:50:00	1.6	0.84	1.6058075701209862
2014-02-01 15:50:00	2.2	0.74	2.2079854089163558
2014-02-01 16:50:00	1.7	0.81	1.7061705432535477
2014-02-01 17:50:00	2.2	0.78	2.2079854089163558
2014-02-01 18:50:00	2.8	0.77	2.8101632477117255
2014-02-01 19:50:00	3.2	0.75	3.2116151402419724
2014-02-01 20:50:00	3.7	0.74	3.71343000590478
2014-02-01 21:50:00	4.7	0.73	4.717059737230397
2014-02-01 22:50:00	6.2	0.83	6.22250433421882
2014-02-01 23:50:00	6.4	0.95	6.423230280483945
2014-02-02 00:50:00	5.8	1.02	5.8210524416885745
2014-02-02 01:50:00	5.1	0.99	5.118511629760643
2014-02-02 02:50:00	6.9	1.1	6.925045146146752
2014-02-02 03:50:00	5.6	1.22	5.620326495423451
2014-02-02 04:50:00	6.3	1.16	6.322867307351383
2014-02-02 05:50:00	4.9	1.13	4.91778568349552
2014-02-02 06:50:00	9.2	1.16	9.233393528195668
2014-02-02 07:50:00	8.4	1.23	8.430489743135176
2014-02-02 08:50:00	7.8	1.09	7.828311904339807
2014-02-02 09:50:00	5.1	1.02	5.118511629760643
2014-02-02 10:50:00	5.7	0.96	5.720689468556013
2014-02-02 11:50:00	5.5	0.91	5.519963522290889
2014-02-02 12:50:00	5.3	0.83	5.319237576025766
2014-02-02 13:50:00	6.5	0.83	6.5235932536165055
2014-02-02 14:50:00	6.0	0.81	6.021778387953698
2014-02-02 15:50:00	6.1	0.73	6.122141361086259
2014-02-02 16:50:00	7.0	0.79	7.025408119279313
2014-02-02 17:50:00	8.0	0.86	8.02903785060493
2014-02-02 18:50:00	7.5	0.93	7.527222984942123
2014-02-02 19:50:00	6.1	0.94	6.122141361086259
2014-02-02 20:50:00	3.8	0.9	3.8137929790373413
2014-02-02 21:50:00	4.8	0.87	4.817422710362957
2014-02-02 22:50:00	4.1	0.86	4.114881898435026
2014-02-02 23:50:00	4.1	0.85	4.114881898435026
2014-02-03 00:50:00	4.8	0.87	4.817422710362957
2014-02-03 01:50:00	5.2	0.91	5.218874602893204
2014-02-03 02:50:00	3.8	0.98	3.8137929790373413
2014-02-03 03:50:00	3.9	1.04	3.9141559521699034
2014-02-03 04:50:00	5.5	1.05	5.519963522290889
2014-02-03 05:50:00	5.7	1.02	5.720689468556013
2014-02-03 06:50:00	6.2	0.94	6.22250433421882
2014-02-03 07:50:00	7.4	1.01	7.42686001180956
2014-02-03 08:50:00	8.7	0.98	8.731578662532861
2014-02-03 09:50:00	7.3	0.98	7.326497038676998
2014-02-03 10:50:00	7.4	0.9	7.42686001180956
2014-02-03 11:50:00	7.1	0.97	7.125771092411875
2014-02-03 12:50:00	7.7	0.9	7.727948931207245
2014-02-03 13:50:00	6.8	0.94	6.824682173014191
2014-02-03 14:50:00	7.9	0.98	7.928674877472369
2014-02-03 15:50:00	7.3	1.11	7.326497038676998
2014-02-03 16:50:00	8.2	1.05	8.229763796870053
2014-02-03 17:50:00	10.2	1.1	10.237023259521285
2014-02-03 18:50:00	11.7	1.43	11.742467856509709
2014-02-03 19:50:00	12.5	1.62	12.545371641570203
2014-02-03 20:50:00	11.7	1.99	11.742467856509709
2014-02-03 21:50:00	12.0	1.96	12.043556775907396
2014-02-03 22:50:00	11.6	1.94	11.642104883377149
2014-02-03 23:50:00	11.3	1.88	11.341015963979464
2014-02-04 00:50:00	10.9	1.65	10.939564071449217
2014-02-04 01:50:00	9.9	1.7	9.935934340123602
2014-02-04 02:50:00	9.3	1.57	9.333756501328232
2014-02-04 03:50:00	8.7	1.46	8.731578662532861
2014-02-04 04:50:00	9.3	1.5	9.333756501328232
2014-02-04 05:50:00	8.0	1.54	8.02903785060493
2014-02-04 06:50:00	7.0	1.27	7.025408119279313
2014-02-04 07:50:00	6.0	1.25	6.021778387953698
2014-02-04 08:50:00	6.6	1.22	6.623956226749066
2014-02-04 09:50:00	5.8	1.16	5.8210524416885745
2014-02-04 10:50:00	6.0	1.2	6.021778387953698
2014-02-04 11:50:00	5.4	1.13	5.419600549158328
2014-02-04 12:50:00	6.3	1.2	6.322867307351383
2014-02-04 13:50:00	6.0	1.17	6.021778387953698
2014-02-04 14:50:00	5.3	1.21	5.319237576025766
2014-02-04 15:50:00	4.6	1.07	4.616696764097834
2014-02-04 16:50:00	4.9	1.06	4.91778568349552
2014-02-04 17:50:00	4.9	1.17	4.91778568349552
2014-02-04 18:50:00	3.7	1.13	3.71343000590478
2014-02-04 19:50:00	3.1	1.1	3.11125216710941
2014-02-04 20:50:00	1.3	1.1	1.304718650723301
2014-02-04 21:50:00	2.3	0.95	2.308348382048917
2014-02-04 22:50:00	1.1	0.97	1.1039927044581779
2014-02-04 23:50:00	0.6	0.97	0.6021778387953697
2014-02-05 00:50:00	2.8	0.94	2.8101632477117255
2014-02-05 01:50:00	2.9	0.88	2.9105262208442872
2014-02-05 02:50:00	3.1	0.86	3.11125216710941
2014-02-05 03:50:00	4.5	0.78	4.516333790965273
2014-02-05 04:50:00	4.8	0.94	4.817422710362957
2014-02-05 05:50:00	6.4	0.97	6.423230280483945
2014-02-05 06:50:00	6.9	1.13	6.925045146146752
2014-02-05 07:50:00	7.6	1.1	7.6275859580746825
2014-02-05 08:50:00	8.4	1.1	8.430489743135176
2014-02-05 09:50:00	8.2	1.15	8.229763796870053
2014-02-05 10:50:00	10.3	1.25	10.337386232653849
2014-02-05 11:50:00	11.3	1.4	11.341015963979464
2014-02-05 12:50:00	12.3	1.73	12.344645695305081
2014-02-05 13:50:00	13.5	1.91	13.54900137289582
2014-02-05 14:50:00	12.1	2.21	12.143919749039956
2014-02-05 15:50:00	15.2	2.13	15.255171916149365
2014-02-05 16:50:00	14.2	2.32	14.25154218482375
2014-02-05 17:50:00	14.1	2.63	14.15117921169119
2014-02-05 18:50:00	10.9	2.93	10.939564071449217
2014-02-05 19:50:00	8.6	2.65	8.6312156894003
2014-02-05 20:50:00	7.9	2.44	7.928674877472369
2014-02-05 21:50:00	8.5	2.28	8.530852716267738
2014-02-05 22:50:00	9.3	2.21	9.333756501328232
2014-02-05 23:50:00	8.1	2.0	8.129400823737491
2014-02-06 00:50:00	6.2	1.9	6.22250433421882
2014-02-06 01:50:00	8.1	1.77	8.129400823737491
2014-02-06 02:50:00	7.0	2.15	7.025408119279313
2014-02-06 03:50:00	6.2	2.18	6.22250433421882
2014-02-06 04:50:00	7.3	2.01	7.326497038676998
2014-02-06 05:50:00	8.8	1.86	8.831941635665423
2014-02-06 06:50:00	9.6	1.79	9.634845420725915
2014-02-06 07:50:00	9.3	1.87	9.333756501328232
2014-02-06 08:50:00	7.9	1.73	7.928674877472369
2014-02-06 09:50:00	8.9	1.53	8.932304608797985
2014-02-06 10:50:00	8.5	1.53	8.530852716267738
2014-02-06 11:50:00	8.2	1.36	8.229763796870053
2014-02-06 12:50:00	7.5	1.47	7.527222984942123
2014-02-06 13:50:00	7.0	1.39	7.025408119279313
2014-02-06 14:50:00	6.0	1.24	6.021778387953698
2014-02-06 15:50:00	6.6	1.31	6.623956226749066
2014-02-06 16:50:00	5.1	1.11	5.118511629760643
2014-02-06 17:50:00	4.5	1.12	4.516333790965273
2014-02-06 18:50:00	4.3	1.04	4.31560784470015
2014-02-06 19:50:00	3.9	0.98	3.9141559521699034
2014-02-06 20:50:00	1.7	0.9	1.7061705432535477
2014-02-06 21:50:00	2.5	0.9	2.5090743283140404
2014-02-06 22:50:00	3.5	0.94	3.5127040596396566
2014-02-06 23:50:00	4.5	0.84	4.516333790965273
2014-02-07 00:50:00	4.4	0.83	4.4159708178327115
2014-02-07 01:50:00	3.8	0.79	3.8137929790373413
2014-02-07 02:50:00	5.2	0.8	5.218874602893204
2014-02-07 03:50:00	7.2	0.78	7.2261340655444375
2014-02-07 04:50:00	8.3	0.91	8.330126770002616
2014-02-07 05:50:00	8.5	0.98	8.530852716267738
2014-02-07 06:50:00	8.0	0.97	8.02903785060493
2014-02-07 07:50:00	7.1	1.04	7.125771092411875
2014-02-07 08:50:00	8.0	0.92	8.02903785060493
2014-02-07 09:50:00	6.7	0.87	6.72431919988163
2014-02-07 10:50:00	5.5	0.88	5.519963522290889
2014-02-07 11:50:00	6.8	0.86	6.824682173014191
2014-02-07 12:50:00	8.8	0.97	8.831941635665423
2014-02-07 13:50:00	9.3	1.04	9.333756501328232
2014-02-07 14:50:00	9.2	1.15	9.233393528195668
2014-02-07 15:50:00	8.2	1.13	8.229763796870053
2014-02-07 16:50:00	6.8	1.07	6.824682173014191
2014-02-07 18:50:00	6.3	0.95	6.322867307351383
2014-02-07 19:50:00	5.0	0.88	5.018148656628081
2014-02-07 20:50:00	5.5	0.82	5.519963522290889
2014-02-07 21:50:00	5.8	0.79	5.8210524416885745
2014-02-07 22:50:00	6.2	0.78	6.22250433421882
2014-02-07 23:50:00	8.8	0.8	8.831941635665423
2014-02-08 00:50:00	11.0	1.02	11.039927044581779
2014-02-08 01:50:00	12.0	1.4	12.043556775907396
2014-02-08 02:50:00	12.1	1.68	12.143919749039956
2014-02-08 03:50:00	13.2	2.01	13.247912453498133
2014-02-08 04:50:00	13.1	2.12	13.147549480365571
2014-02-08 05:50:00	11.1	1.9	11.140290017714339
2014-02-08 06:50:00	10.7	1.76	10.738838125184092
2014-02-08 07:50:00	9.6	1.64	9.634845420725915
2014-02-08 08:50:00	9.3	1.58	9.333756501328232
2014-02-08 09:50:00	8.7	1.28	8.731578662532861
2014-02-08 10:50:00	7.9	1.25	7.928674877472369
2014-02-08 11:50:00	6.6	1.01	6.623956226749066
2014-02-08 12:50:00	5.6	0.88	5.620326495423451
2014-02-08 13:50:00	4.4	0.83	4.4159708178327115
2014-02-08 14:50:00	4.0	0.79	4.014518925302465
2014-02-08 15:50:00	3.8	0.76	3.8137929790373413
2014-02-08 16:50:00	3.9	0.69	3.9141559521699034
2014-02-08 17:50:00	2.6	0.67	2.609437301446602
2014-02-08 18:50:00	3.0	0.62	3.010889193976849
2014-02-08 19:50:00	2.9	0.54	2.9105262208442872
2014-02-08 20:50:00	2.1	0.56	2.107622435783794
2014-02-08 21:50:00	4.0	0.51	4.014518925302465
2014-02-08 22:50:00	4.1	0.49	4.114881898435026
2014-02-08 23:50:00	4.2	0.49	4.215244871567588
2014-02-09 00:50:00	2.9	0.49	2.9105262208442872
2014-02-09 01:50:00	3.9	0.55	3.9141559521699034
2014-02-09 02:50:00	3.6	0.49	3.6130670327722187
2014-02-09 03:50:00	4.6	0.56	4.616696764097834
2014-02-09 04:50:00	4.6	0.51	4.616696764097834
2014-02-09 05:50:00	4.6	0.5	4.616696764097834
2014-02-09 06:50:00	5.2	0.53	5.218874602893204
2014-02-09 07:50:00	5.8	0.53	5.8210524416885745
2014-02-09 08:50:00	6.5	0.57	6.5235932536165055
2014-02-09 09:50:00	6.1	0.56	6.122141361086259
2014-02-09 10:50:00	6.5	0.64	6.5235932536165055
2014-02-09 11:50:00	6.0	0.6	6.021778387953698
2014-02-09 12:50:00	6.1	0.63	6.122141361086259
2014-02-09 13:50:00	6.1	0.61	6.122141361086259
2014-02-09 14:50:00	5.2	0.59	5.218874602893204
2014-02-09 15:50:00	3.6	0.57	3.6130670327722187
2014-02-09 16:50:00	2.9	0.55	2.9105262208442872
2014-02-09 17:50:00	2.2	0.5	2.2079854089163558
2014-02-09 18:50:00	2.0	0.47	2.0072594626512323
